movieId,rating_avg
249,3.375
250,3.25
251,3.0
252,3.0609756097560976
253,3.396
254,3.0
255,2.2
256,2.7023809523809526
257,3.576923076923077
258,2.5
259,3.7
260,4.221649484536083
261,3.715686274509804
262,3.85
263,3.0
264,4.5
265,3.879032258064516
266,3.4863013698630136
267,2.730769230769231
268,4.25
269,3.6666666666666665
270,3.2222222222222223
271,3.5
272,4.0
273,3.1296296296296298
274,2.6666666666666665
275,2.8
276,2.8636363636363638
277,3.357142857142857
278,3.0
279,2.875
280,4.113636363636363
281,3.861111111111111
282,3.284090909090909
283,3.0
285,4.0
287,3.2
288,3.336448598130841
289,3.4642857142857144
290,3.9375
291,2.0
292,3.309090909090909
293,4.071969696969697
294,3.3333333333333335
295,3.0
296,4.256172839506172
299,3.75
300,3.75
301,5.0
302,3.7142857142857144
303,3.1875
304,3.3333333333333335
305,2.75
306,4.171875
307,4.145161290322581
308,4.159090909090909
309,5.0
312,3.6
313,2.7142857142857144
314,3.9411764705882355
315,2.909090909090909
316,3.3689655172413793
317,2.9642857142857144
318,4.487138263665595
319,3.973684210526316
320,2.75
321,3.642857142857143
322,3.642857142857143
324,3.3333333333333335
325,3.0
326,4.071428571428571
327,2.75
328,3.625
329,3.3508771929824563
330,2.7
331,3.0
332,3.2
333,3.32
334,3.0714285714285716
335,3.0
336,3.0
337,3.7954545454545454
338,2.8
339,3.4405940594059405
340,3.0
341,4.5
342,3.4375
343,3.0
344,2.8714285714285714
345,3.75
346,3.0
347,3.857142857142857
348,3.9375
349,3.7869565217391306
350,3.3285714285714287
351,3.1923076923076925
352,3.357142857142857
353,3.58955223880597
354,3.5
355,2.2051282051282053
356,4.05425219941349
357,3.6844262295081966
358,2.4285714285714284
360,2.5
361,3.38
362,3.45
363,4.5
364,3.7775
365,3.0
366,3.272727272727273
367,3.070063694267516
368,3.535211267605634
369,3.0555555555555554
370,3.0522388059701493
371,3.25
372,3.0588235294117645
373,4.138888888888889
374,2.1
375,3.6666666666666665
376,3.425531914893617
377,3.566666666666667
378,3.25
379,3.261904761904762
380,3.515151515151515
381,3.1379310344827585
382,3.1052631578947367
383,3.1153846153846154
384,3.25
387,3.6666666666666665
388,3.6666666666666665
389,4.0
390,4.1
391,3.0
392,2.6666666666666665
393,2.1
401,4.0
405,2.3125
407,3.05
408,3.0
409,2.5
410,3.1506849315068495
412,3.54
413,2.3076923076923075
414,2.5
415,2.8333333333333335
416,3.25
417,3.6153846153846154
418,3.0
419,2.6
420,2.6315789473684212
421,3.0
422,3.7222222222222223
423,3.392857142857143
424,3.0
425,3.875
426,3.1666666666666665
427,2.4285714285714284
428,3.717391304347826
429,2.5555555555555554
431,3.671875
432,2.6507936507936507
433,2.857142857142857
434,3.0849056603773586
435,2.463636363636364
436,2.2
437,2.75
438,3.0
439,1.0
440,3.561111111111111
441,3.6621621621621623
442,2.968421052631579
443,2.6666666666666665
444,3.0
445,3.111111111111111
446,4.0
447,4.0
448,3.590909090909091
449,3.5
450,3.4375
451,3.4285714285714284
452,4.0
453,2.4
454,3.4727272727272727
455,2.838709677419355
456,3.3333333333333335
457,3.9530516431924885
458,3.75
459,3.5
460,2.5
461,3.3
463,3.4285714285714284
464,3.111111111111111
465,3.5
466,3.169491525423729
467,3.3333333333333335
468,3.303030303030303
469,3.125
470,2.0
471,3.877551020408163
472,3.5
473,1.0
474,3.8625
475,4.209677419354839
476,4.0
477,3.59375
479,3.25
480,3.7062043795620436
481,3.34375
482,2.85
483,2.75
484,2.75
485,2.8867924528301887
486,2.5
487,3.5
488,3.125
489,2.625
490,3.4285714285714284
491,3.2857142857142856
492,3.738095238095238
493,3.3043478260869565
494,3.4754098360655736
495,3.8125
496,2.6666666666666665
497,3.9833333333333334
498,2.6666666666666665
499,3.0
500,3.4673202614379086
501,4.1
502,2.4375
504,3.2
505,2.7142857142857144
506,3.111111111111111
507,3.5
508,3.6686046511627906
509,3.75
510,2.3
511,3.0
512,3.5
513,2.5
514,3.6470588235294117
515,4.043478260869565
516,2.923076923076923
517,3.09375
518,2.1363636363636362
519,2.3958333333333335
520,3.0615384615384613
521,3.6
522,2.8333333333333335
523,3.3333333333333335
524,3.5555555555555554
526,1.0
527,4.30327868852459
528,2.5
529,3.933333333333333
531,3.564516129032258
532,3.25
533,3.3333333333333335
534,4.2
535,3.8846153846153846
536,2.25
537,3.05
538,3.9
539,3.428
540,2.6944444444444446
541,4.037671232876712
542,2.736842105263158
543,3.3461538461538463
544,2.611111111111111
546,1.7352941176470589
547,3.0
548,3.0
549,4.125
550,3.272727272727273
551,3.65
552,3.14
553,3.482456140350877
554,3.0
555,3.8857142857142857
556,3.9
558,2.6666666666666665
559,5.0
561,3.0
562,3.716666666666667
563,3.0
564,3.0
565,4.5
567,4.0
568,3.5
569,2.5
571,4.0
573,1.0
574,3.3333333333333335
575,3.5714285714285716
577,2.0
580,3.0
581,4.235294117647059
582,4.0
585,3.073170731707317
586,3.112403100775194
587,3.3253968253968256
588,3.6744186046511627
589,4.006329113924051
590,3.717821782178218
592,3.3979591836734695
593,4.1381578947368425
594,3.6619718309859155
595,3.75
596,3.5833333333333335
597,3.360544217687075
599,4.035714285714286
600,4.0
603,3.0
605,3.3421052631578947
606,2.75
608,4.256696428571429
609,3.107142857142857
610,3.3484848484848486
611,3.0
612,2.6666666666666665
613,3.5
614,1.5
615,3.5
616,3.4642857142857144
617,1.0
619,2.125
620,3.25
621,3.3333333333333335
626,2.0
627,3.3333333333333335
628,3.88
630,3.5
631,3.25
632,4.5
633,4.0
635,3.857142857142857
637,2.7586206896551726
638,4.0
639,3.2
640,3.3333333333333335
647,3.629032258064516
648,3.5327380952380953
650,3.1875
651,1.0
653,3.1129032258064515
656,3.0
659,4.25
661,3.6320754716981134
662,3.111111111111111
663,3.411764705882353
664,3.5
665,3.4
667,3.6666666666666665
668,4.0
670,3.1666666666666665
671,4.03030303030303
673,2.68
674,2.6904761904761907
678,3.8333333333333335
679,4.0
680,3.9166666666666665
681,3.0
685,3.125
687,3.0
688,2.45
690,4.0
691,3.357142857142857
692,2.0
694,2.85
695,4.0
696,2.0
697,3.3333333333333335
698,3.0
700,3.142857142857143
702,5.0
703,3.0
704,3.0
705,2.8333333333333335
707,3.111111111111111
708,3.401639344262295
709,2.875
710,1.5
711,3.2222222222222223
714,3.5454545454545454
715,2.6666666666666665
718,3.0
719,2.8088235294117645
720,4.0
721,4.0
722,4.0
724,3.111111111111111
725,2.375
726,3.0
728,3.96875
731,2.75
733,3.737037037037037
735,4.125
736,3.25
737,2.3666666666666667
741,4.148148148148148
742,2.75
743,2.6818181818181817
745,4.193548387096774
746,2.0
747,2.75
748,3.272727272727273
750,4.20952380952381
753,3.5
754,3.6666666666666665
755,2.0
756,3.0
757,4.0
759,5.0
760,3.3333333333333335
761,3.111111111111111
762,2.4615384615384617
764,5.0
765,2.8055555555555554
766,4.222222222222222
767,4.0
769,3.0
775,2.0
778,4.141129032258065
779,2.625
780,3.4839449541284404
781,3.75
782,3.3333333333333335
783,3.357142857142857
784,2.5508474576271185
785,3.3333333333333335
786,3.108695652173913
787,4.5
788,3.0808823529411766
793,4.0
798,3.4166666666666665
799,3.2291666666666665
800,4.071428571428571
801,3.2083333333333335
802,3.326388888888889
803,4.25
804,2.892857142857143
805,3.7653061224489797
806,2.888888888888889
808,3.25
809,2.75
810,2.0
813,2.6666666666666665
816,3.0
818,2.607142857142857
820,5.0
824,3.0
828,3.375
829,1.0
830,3.1346153846153846
831,3.5
832,3.5657894736842106
833,2.625
834,3.0
835,3.1666666666666665
836,2.576923076923077
837,3.6666666666666665
838,3.817073170731707
839,3.272727272727273
840,3.5
841,3.7142857142857144
842,2.3333333333333335
844,3.0
845,5.0
846,4.0
848,3.4545454545454546
849,2.6964285714285716
850,4.5
851,3.0
852,3.2596153846153846
854,4.0
858,4.4875
861,3.5
864,3.5
865,4.0
866,3.8703703703703702
867,3.0
869,2.75
870,1.6666666666666667
872,5.0
875,4.0
876,5.0
879,3.3
880,2.38
881,3.0
882,2.6666666666666665
885,2.0
886,1.5
888,3.6666666666666665
889,4.0
891,2.2222222222222223
892,3.7857142857142856
893,4.666666666666667
896,3.6666666666666665
897,3.625
898,4.351351351351352
899,4.1953125
900,3.9545454545454546
901,3.9166666666666665
902,3.590909090909091
903,4.22463768115942
904,4.315217391304348
905,4.38
906,3.6538461538461537
907,4.090909090909091
908,4.2701149425287355
909,3.803030303030303
910,3.946969696969697
911,4.111111111111111
912,4.235042735042735
913,4.387096774193548
914,3.6470588235294117
915,3.891304347826087
916,4.019230769230769
917,3.6875
918,3.5714285714285716
919,3.9572649572649574
920,4.044117647058823
921,3.9
922,4.294871794871795
923,4.2
924,3.886178861788618
926,4.434210526315789
927,4.5
928,4.173913043478261
929,3.8
930,4.119047619047619
931,3.8125
932,3.59375
933,3.9655172413793105
934,3.5833333333333335
935,4.083333333333333
936,3.6923076923076925
937,3.8
938,3.8181818181818183
939,4.0
940,3.9722222222222223
941,3.875
942,3.8846153846153846
943,4.0
944,3.0
945,4.0
946,4.3
947,3.6818181818181817
948,3.590909090909091
949,3.59375
950,4.205882352941177
951,4.211538461538462
952,3.357142857142857
953,4.152777777777778
954,4.225806451612903
955,4.066666666666666
956,3.1666666666666665
957,4.0
960,2.5
961,5.0
962,3.0
963,3.0
964,2.5
965,3.84375
966,4.0
968,4.111111111111111
969,4.42
970,3.5
971,3.7941176470588234
972,2.5
973,4.285714285714286
976,3.0
980,1.0
981,1.0
982,3.0
984,4.5
986,3.5357142857142856
987,3.0
988,3.75
990,2.5
991,3.5
992,2.5
994,4.25
996,3.25
997,2.6666666666666665
998,3.6666666666666665
999,3.34375
1003,3.0
1004,2.5
1005,2.5
1006,3.0
1007,2.727272727272727
1008,3.5
1009,3.25
1010,3.0294117647058822
1011,3.611111111111111
1012,3.6052631578947367
1013,3.380952380952381
1014,3.3
1015,3.260869565217391
1016,3.1
1017,3.264705882352941
1018,3.4
1019,3.6621621621621623
1020,3.3275862068965516
1021,3.1785714285714284
1022,3.5636363636363635
1023,4.088235294117647
1024,3.25
1025,3.5961538461538463
1026,2.5
1027,3.1136363636363638
1028,3.8141025641025643
1029,3.7023809523809526
1030,3.2222222222222223
1031,3.5
1032,3.6122448979591835
1033,3.5238095238095237
1034,3.95
1035,3.94375
1036,3.8642384105960264
1037,2.8333333333333335
1040,4.0
1041,3.8653846153846154
1042,3.489795918367347
1043,2.375
1044,3.0
1046,3.875
1047,3.216666666666667
1049,3.619047619047619
1050,3.5555555555555554
1051,3.0
1053,2.0
1054,1.5
1055,2.0
1056,4.0
1057,3.823529411764706
1059,3.5258620689655173
1060,4.226190476190476
1061,3.5454545454545454
1063,4.333333333333333
1064,3.0
1066,4.409090909090909
1067,4.0
1068,3.5
1069,3.6666666666666665
1073,3.7533783783783785
1076,3.75
1077,4.051282051282051
1078,3.8421052631578947
1079,3.9719101123595504
1080,3.857142857142857
1081,3.6724137931034484
1082,3.6875
1083,3.0
1084,3.875
1085,3.5
1086,3.9423076923076925
1087,3.75
1088,3.358490566037736
1089,4.162878787878788
1090,3.9338235294117645
1091,2.6296296296296298
1092,3.294642857142857
1093,3.111111111111111
1094,3.92
1095,3.8703703703703702
1096,4.038461538461538
1097,3.76875
1099,3.5454545454545454
1100,2.5789473684210527
1101,3.324324324324324
1103,3.9375
1104,3.9125
1105,1.75
1111,3.9375
1112,3.6666666666666665
1113,2.4285714285714284
1114,3.1666666666666665
1120,3.621212121212121
1123,4.0
1124,3.607142857142857
1125,3.4107142857142856
1126,2.727272727272727
1127,3.612676056338028
1128,3.4166666666666665
1129,3.3125
1130,3.75
1131,4.088235294117647
1132,3.65625
1133,3.0
1135,3.347826086956522
1136,4.224137931034483
1137,4.0
1145,3.0
1147,4.4375
1148,4.093333333333334
1150,3.8
1151,4.0
1152,3.0
1153,3.0
1154,1.0
1161,4.0625
1162,3.6
1163,2.5
1164,1.0
1165,1.5
1167,2.0
1168,3.0
1169,4.0
1171,3.5806451612903225
1172,4.260869565217392
1173,3.210526315789474
1174,3.0
1175,4.166666666666667
1176,3.7777777777777777
1177,3.769230769230769
1178,4.366666666666666
1179,3.85
1180,3.6666666666666665
1181,4.0
1183,3.6013513513513513
1184,4.0
1185,3.75
1186,3.6379310344827585
1187,3.5
1188,3.3970588235294117
1189,4.0
1190,2.1
1191,3.55
1192,4.388888888888889
1193,4.256944444444445
1194,3.7333333333333334
1196,4.232905982905983
1197,4.208588957055214
1198,4.193181818181818
1199,4.032258064516129
1200,3.924
1201,3.93859649122807
1202,3.642857142857143
1203,4.304054054054054
1204,4.215686274509804
1206,4.0
1207,4.18125
1208,4.138392857142857
1209,4.21875
1210,4.059907834101383
1211,4.2105263157894735
1212,4.25
1213,4.202290076335878
1214,3.9881889763779528
1215,3.8173076923076925
1216,2.9
1217,4.423076923076923
1218,4.214285714285714
1219,4.253246753246753
1220,3.893617021276596
1221,4.385185185185185
1222,4.033653846153846
1223,4.089743589743589
1224,4.181818181818182
1225,4.155
1226,3.576923076923077
1227,4.181818181818182
1228,4.35
1230,4.09375
1231,3.911111111111111
1232,3.85
1233,4.166666666666667
1234,4.015873015873016
1235,3.784090909090909
1236,3.8
1237,4.28125
1238,4.147058823529412
1240,3.9588607594936707
1241,3.0
1242,3.836206896551724
1243,4.045454545454546
1244,3.962962962962963
1245,3.8518518518518516
1246,3.7842105263157895
1247,4.123595505617978
1248,4.2368421052631575
1249,3.91025641025641
1250,4.138461538461539
1251,3.825
1252,4.3355263157894735
1253,3.8
1254,4.3
1255,3.5416666666666665
1256,4.132352941176471
1257,3.8125
1258,4.02970297029703
1259,4.09375
1260,4.261904761904762
1261,3.787878787878788
1262,3.9489795918367347
1263,3.8645833333333335
1264,4.285714285714286
1265,3.8393939393939394
1266,3.8859649122807016
1267,4.122448979591836
1268,3.4705882352941178
1269,3.945945945945946
1270,4.015486725663717
1271,3.7
1272,4.1
1273,3.736842105263158
1274,3.838235294117647
1275,3.4285714285714284
1276,4.271739130434782
1277,4.0
1278,4.087837837837838
1279,3.75
1280,4.157894736842105
1281,4.043478260869565
1282,3.7578125
1283,4.119047619047619
1284,3.984375
1285,3.80327868852459
1286,3.638888888888889
1287,3.891304347826087
1288,4.085365853658536
1289,3.923076923076923
1290,3.5833333333333335
1291,4.017006802721088
1292,4.089285714285714
1293,3.9782608695652173
1295,3.1176470588235294
1296,3.8225806451612905
1297,3.375
1298,3.6458333333333335
1299,4.271428571428571
1300,4.052631578947368
1301,3.8333333333333335
1302,3.574626865671642
1303,3.933333333333333
1304,4.173333333333333
1305,4.291666666666667
1306,2.857142857142857
1307,3.9195402298850577
1310,4.5
1311,0.5
1312,5.0
1317,4.0
1320,3.1818181818181817
1321,3.6315789473684212
1322,2.5
1323,2.25
1324,1.0
1325,1.0
1326,2.6666666666666665
1327,3.1153846153846154
1328,1.0
1329,3.0
1330,3.4285714285714284
1331,2.3333333333333335
1332,3.5
1333,3.7549019607843137
1334,3.1333333333333333
1335,4.0
1336,3.5
1337,2.8333333333333335
1339,3.298076923076923
1340,3.75
1341,4.0
1342,3.0588235294117645
1343,3.7435897435897436
1344,3.6315789473684212
1345,3.675675675675676
1346,3.111111111111111
1347,3.28125
1348,3.8095238095238093
1349,4.5
1350,3.36
1351,4.0
1352,3.5
1353,2.9615384615384617
1354,3.975
1355,2.5
1356,3.8780487804878048
1357,3.945945945945946
1358,3.8863636363636362
1359,2.1363636363636362
1361,4.153846153846154
1363,3.357142857142857
1365,3.6
1366,3.9615384615384617
1367,2.9594594594594597
1369,2.5
1370,3.287878787878788
1371,3.0531914893617023
1372,3.265957446808511
1373,2.78
1374,3.75
1375,3.314814814814815
1376,3.5
1377,3.0859375
1378,3.25
1379,2.8214285714285716
1380,3.477777777777778
1381,2.4473684210526314
1382,2.0
1384,4.0
1385,3.0
1387,3.7777777777777777
1388,2.759259259259259
1389,1.7916666666666667
1390,3.5
1391,2.99375
1392,3.375
1393,3.69811320754717
1394,3.95
1395,3.4285714285714284
1396,3.6176470588235294
1397,3.0
1398,3.5
1399,3.5
1401,3.5
1404,2.75
1405,3.032608695652174
1406,3.25
1407,3.410958904109589
1408,3.616279069767442
1409,2.984848484848485
1410,2.75
1411,4.16
1413,3.5
1414,3.7
1415,3.5
1416,3.1818181818181817
1417,2.0
1419,3.6
1420,5.0
1422,3.1
1423,4.25
1425,2.9444444444444446
1427,3.2
1428,5.0
1429,3.6538461538461537
1430,2.5
1431,2.7222222222222223
1432,3.4
1433,3.0
1437,3.5
1438,2.6818181818181817
1440,3.0
1441,3.375
1442,2.5
1444,4.0
1445,2.0
1446,3.8333333333333335
1447,2.8333333333333335
1449,3.8793103448275863
1450,5.0
1453,2.357142857142857
1454,3.0
1455,5.0
1456,1.5
1457,3.05
1458,3.0
1459,3.05
1460,3.3333333333333335
1461,2.7142857142857144
1463,4.5
1464,3.7
1465,4.0
1466,3.8846153846153846
1468,2.3333333333333335
1472,4.0
1473,2.0
1474,1.6666666666666667
1475,4.0
1476,3.5217391304347827
1479,3.0714285714285716
1480,3.5833333333333335
1482,3.0
1483,3.2777777777777777
1484,3.8333333333333335
1485,3.1901408450704225
1487,3.1875
1488,3.0
1489,3.5
1490,0.75
1493,4.0
1495,1.0
1497,2.8333333333333335
1498,3.0
1499,2.017857142857143
1500,3.96875
1501,3.0
1502,1.75
1503,2.6666666666666665
1504,4.5
1507,3.0
1508,3.3333333333333335
1513,3.2555555555555555
1515,2.95
1516,4.0
1517,3.378504672897196
1518,3.230769230769231
1523,4.0
1525,1.5
1526,2.1666666666666665
1527,3.6779661016949152
1529,3.8333333333333335
1531,5.0
1532,2.5
1535,3.8
1537,3.9722222222222223
1539,1.0
1541,2.875
1542,3.8
1543,5.0
1544,2.888059701492537
1545,4.25
1546,2.5
1549,2.0
1550,3.0
1552,3.26271186440678
1554,3.3333333333333335
1555,4.0
1556,1.6521739130434783
1562,2.148936170212766
1563,5.0
1564,4.5
1566,3.5
1569,3.298076923076923
1570,2.5
1571,1.0
1572,4.166666666666667
1573,3.4518072289156625
1575,5.0
1580,3.663157894736842
1581,2.0
1582,3.5
1583,1.5
1584,3.7282608695652173
1586,2.759259259259259
1587,3.3333333333333335
1588,3.088235294117647
1589,3.3947368421052633
1590,2.9565217391304346
1591,2.7
1592,2.7857142857142856
1593,2.7857142857142856
1594,3.4285714285714284
1595,1.8333333333333333
1596,2.3333333333333335
1597,3.352272727272727
1598,3.75
1599,1.75
1600,2.125
1601,3.5
1602,1.0
1603,2.4
1604,3.0
1605,2.8
1606,2.25
1608,3.2642857142857142
1609,3.0
1610,3.8969072164948453
1611,4.083333333333333
1612,3.0
1613,3.0
1614,3.36
1615,3.65
1616,3.5357142857142856
1617,4.12
1619,3.4473684210526314
1620,3.375
1621,3.0
1623,2.3
1624,4.0
1625,3.9210526315789473
1626,1.6666666666666667
1627,2.8636363636363638
1629,3.4
1631,3.5
1632,2.5
1633,3.375
1635,3.823529411764706
1636,1.0
1639,3.5692307692307694
1640,1.0
1641,3.7734375
1642,2.375
1643,4.05
1644,2.5166666666666666
1645,3.4583333333333335
1646,2.5714285714285716
1647,2.6666666666666665
1648,3.1666666666666665
1649,3.8333333333333335
1652,4.0
1653,3.6785714285714284
1654,3.5
1655,3.5
1657,3.0
1658,3.375
1660,3.0
1661,3.125
1663,3.7
1665,3.25
1667,2.75
1668,1.8333333333333333
1669,4.0
1670,3.8
1671,3.5
1672,3.6666666666666665
1673,3.9193548387096775
1674,4.044642857142857
1676,3.0972222222222223
1678,3.738095238095238
1680,3.6923076923076925
1681,1.8888888888888888
1682,3.886861313868613
1683,3.75
1684,3.4
1686,3.6
1687,2.9523809523809526
1688,3.6818181818181817
1689,3.2916666666666665
1690,3.033333333333333
1692,5.0
1693,3.66
1694,3.8125
1696,2.0
1699,3.6666666666666665
1701,3.5
1702,2.90625
1703,2.6
1704,4.140127388535032
1707,2.2222222222222223
1711,3.375
1713,2.5
1715,3.0
1717,3.0
1719,4.195652173913044
1721,3.332317073170732
1722,3.2857142857142856
1726,1.9285714285714286
1727,3.0
1728,4.0
1729,3.692982456140351
1730,3.9
1731,1.0
1732,3.995833333333333
1733,2.0
1734,3.8461538461538463
1735,2.933333333333333
1739,0.75
1744,2.5
1746,2.5
1747,3.457627118644068
1748,3.676470588235294
1750,2.0
1752,2.9285714285714284
1753,3.0
1754,3.8076923076923075
1755,3.0
1756,3.5
1757,3.5
1759,4.5
1760,1.8076923076923077
1762,3.125
1767,3.0
1769,2.611111111111111
1771,5.0
1772,3.1333333333333333
1777,3.2357142857142858
1779,2.736842105263158
1783,2.6666666666666665
1784,3.7222222222222223
1785,3.8
1788,4.25
1791,3.25
1792,3.3636363636363638
1794,3.75
1795,4.0
1796,2.0
1797,3.8333333333333335
1798,2.3333333333333335
1799,3.5555555555555554
1801,2.8181818181818183
1804,3.0
1805,3.230769230769231
1806,1.5
1807,2.25
1809,4.0
1810,3.533333333333333
1812,3.0
1816,2.5
1819,5.0
1821,3.111111111111111
1822,3.0
1824,3.0
1826,0.75
1827,4.0
1831,2.1346153846153846
1833,2.727272727272727
1834,3.9130434782608696
1835,3.391304347826087
1836,2.888888888888889
1837,2.0
1839,2.25
1840,2.875
1841,3.25
1844,4.0
1845,4.125
1846,4.5
1848,2.7
1852,3.0
1854,4.0
1855,2.4
1856,3.3125
1858,3.4166666666666665
1859,5.0
1860,4.666666666666667
1861,2.0
1862,2.3125
1863,2.2142857142857144
1864,3.0
1865,3.1666666666666665
1866,3.6
1870,4.0
1873,3.6538461538461537
1874,3.0
1875,3.0
1876,3.1458333333333335
1878,3.0
1880,4.0
1881,4.0
1882,2.1785714285714284
1883,3.2903225806451615
1884,3.625
1885,3.6666666666666665
1886,1.5
1887,2.6666666666666665
1888,2.933333333333333
1889,3.0
1891,2.0
1892,3.260869565217391
1894,2.9130434782608696
1895,3.0714285714285716
1896,3.0
1897,3.2142857142857144
1900,3.7
1901,3.0
1902,1.0
1903,4.5
1904,3.875
1907,3.607142857142857
1909,3.223404255319149
1910,4.0
1911,2.759259259259259
1912,3.7586206896551726
1913,3.7857142857142856
1914,3.6538461538461537
1916,3.6785714285714284
1917,3.0442477876106193
1918,3.0595238095238093
1919,4.0
1920,2.764705882352941
1921,3.7375
1922,3.6666666666666665
1923,3.5528455284552845
1924,3.5555555555555554
1925,4.25
1926,2.0
1927,4.285714285714286
1928,3.0
1929,2.857142857142857
1931,4.25
1932,2.75
1933,5.0
1934,4.166666666666667
1935,3.875
1936,4.0
1937,3.5
1938,4.0
1939,4.636363636363637
1940,4.071428571428571
1941,4.416666666666667
1942,4.333333333333333
1943,3.3333333333333335
1944,3.925
1945,4.448275862068965
1946,4.208333333333333
1947,3.988888888888889
1948,4.458333333333333
1949,3.6
1950,3.909090909090909
1951,3.5714285714285716
1952,4.064102564102564
1953,4.021739130434782
1954,3.789855072463768
1955,3.838709677419355
1956,3.8870967741935485
1957,3.9404761904761907
1958,3.8676470588235294
1959,3.8
1960,4.032258064516129
1961,3.966386554621849
1962,3.625
1963,4.15
1964,3.9
1965,3.6875
1966,3.5833333333333335
1967,3.625
1968,3.982905982905983
1969,2.6875
1970,2.6
1971,2.6666666666666665
1972,2.6
1973,2.3333333333333335
1974,3.088235294117647
1975,1.9444444444444444
1976,2.1666666666666665
1977,1.6666666666666667
1978,2.5
1979,2.25
1980,3.0
1981,2.3333333333333335
1982,3.5384615384615383
1983,3.1875
1984,1.875
1985,2.2
1986,3.5
1987,2.5
1988,3.0
1989,2.0
1990,3.0
1991,2.95
1992,2.0
1993,2.0
1994,3.723684210526316
1995,2.375
1996,1.75
1997,3.7265625
1998,3.5
1999,2.6666666666666665
2000,3.588888888888889
2001,3.210526315789474
2002,2.9743589743589745
2003,3.1702127659574466
2004,2.5714285714285716
2005,3.676470588235294
2006,3.4272727272727272
2007,2.0
2008,1.0
2009,3.4705882352941178
2010,3.980769230769231
